"time","dist"
734,2.29729391450202
735,2.30379861072169
736,2.31032059613701
737,2.3168599103045
738,2.32341659283478
739,2.32999068339244
740,2.33658222169585
741,2.34319124751708
742,2.34981780068168
743,2.35646192106855
744,2.36312364860982
745,2.36980302329063
746,2.37650008514899
747,2.38321487427566
748,2.38994743081394
749,2.39669779495952
750,2.40346600696031
751,2.41025210711627
752,2.41705613577927
753,2.42387813335288
754,2.4307181402922
755,2.4375761971037
756,2.44445234434505
757,2.45134662262491
758,2.45825907260278
759,2.46518973498879
760,2.47213865054354
761,2.47910586007791
762,2.48609140445284
763,2.49309532457918
764,2.50011766141748
765,2.50715845597779
766,2.51421774931949
767,2.52129558255105
768,2.52839199682987
769,2.53550703336205
770,2.54264073340221
771,2.54979313825326
772,2.55696428926621
773,2.56415422783996
774,2.57136299542108
775,2.57859063350359
776,2.58583718362876
777,2.59310268738491
778,2.60038718640712
779,2.6076907223771
780,2.6150133370229
781,2.62235507211872
782,2.62971596948464
783,2.63709607098645
784,2.64449541853538
785,2.65191405408786
786,2.65935201964531
787,2.66680935725389
788,2.67428610900425
789,2.68178231703131
790,2.689298023514
791,2.69683327067501
792,2.70438810078054
793,2.71196255614009
794,2.71955667910614
795,2.72717051207395
796,2.73480409748127
797,2.74245747780811
798,2.75013069557645
799,2.75782379334998
800,2.76553681373387
801,2.77326979937445
802,2.78102279295898
803,2.78879583721534
804,2.79658897491181
805,2.80440224885673
806,2.81223570189827
807,2.82008937692412
808,2.82796331686123
809,2.83585756467549
810,2.84377216337149
811,2.85170715599217
812,2.85966258561858
813,2.86763849536956
814,2.87563492840144
815,2.88365192790776
816,2.89168953711895
817,2.89974779930202
818,2.90782675776028
819,2.915926455833
820,2.92404693689513
821,2.93218824435695
822,2.9403504216638
823,2.94853351229571
824,2.95673755976712
825,2.96496260762653
826,2.97320869945619
827,2.98147587887178
828,2.98976418952204
829,2.9980736750885
830,3.00640437928506
831,3.01475634585775
832,3.02312961858432
833,3.03152424127389
834,3.03994025776669
835,3.04837771193359
836,3.05683664767587
837,3.06531710892478
838,3.07381913964122
839,3.08234278381538
840,3.0908880854664
841,3.09945508864194
842,3.1080438374179
843,3.11665437589799
844,3.1252867482134
845,3.13394099852239
846,3.14261717100994
847,3.15131530988737
848,3.16003545939196
849,3.16877766378654
850,3.17754196735914
851,3.18632841442258
852,3.19513704931409
853,3.20396791639492
854,3.21282106004992
855,3.22169652468715
856,3.23059435473752
857,3.23951459465431
858,3.24845728891282
859,3.25742248200996
860,3.26641021846379
861,3.27542054281315
862,3.28445349961723
863,3.29350913345516
864,3.30258748892556
865,3.31168861064612
866,3.3208125432532
867,3.32995933140138
868,3.339129019763
869,3.34832165302778
870,3.35753727590232
871,3.36677593310972
872,3.37603766938908
873,3.38532252949507
874,3.39463055819748
875,3.40396180028081
876,3.41331630054372
877,3.42269410379867
878,3.43209525487137
879,3.44151979860039
880,3.45096777983667
881,3.460439243443
882,3.46993423429362
883,3.47945279727371
884,3.48899497727891
885,3.49856081921482
886,3.50815036799657
887,3.51776366854829
888,3.52740076580262
889,3.53706170470023
890,3.54674653018933
891,3.55645528722516
892,3.56618802076947
893,3.57594477579007
894,3.58572559726026
895,3.59553053015836
896,3.60535961946718
897,3.61521291017352
898,3.62509044726761
899,3.63499227574266
900,3.64491844059425
901,3.65486898681986
902,3.66484395941833
903,3.6748434033893
904,3.68486736373272
905,3.69491588544824
906,3.70498901353476
907,3.71508679298979
908,3.72520926880896
909,3.73535648598544
910,3.74552848950943
911,3.75572532436753
912,3.76594703554224
913,3.77619366801137
914,3.78646526674748
915,3.7967618767173
916,3.80708354288117
917,3.81743031019245
918,3.82780222359697
919,3.8381993280324
920,3.84862166842771
921,3.85906928970257
922,3.86954223676673
923,3.88004055451947
924,3.89056428784896
925,3.9011134816317
926,3.91168818073189
927,3.92228843000082
928,3.93291427427629
929,3.94356575838197
930,3.95424292712678
931,3.96494582530429
932,3.9756744976921
933,3.9864289890512
934,3.99720934412535
935,4.00801560764043
936,4.01884782430384
937,4.02970603880385
938,4.04059029580892
939,4.05150063996713
940,4.06243711590547
941,4.0733997682292
942,4.08438864152124
943,4.09540378034147
944,4.10644522922607
945,4.11751303268689
946,4.12860723521075
947,4.13972788125879
948,4.1508750152658
949,4.16204868163954
950,4.17324892476005
951,4.18447578897899
952,4.19572931861892
953,4.20700955797267
954,4.2183165513026
955,4.22965034283992
956,4.24101097678398
957,4.25239849730162
958,4.26381294852639
959,4.27525437455791
960,4.28672281946113
961,4.2982183272656
962,4.3097409419648
963,4.32129070751537
964,4.33286766783643
965,4.34447186680884
966,4.35610334827444
967,4.36776215603538
968,4.37944833385331
969,4.39116192544871
970,4.40290297450012
971,4.41467152464338
972,4.4264676194709
973,4.43829130253091
974,4.4501426173267
975,4.46202160731586
976,4.47392831590953
977,4.48586278647162
978,4.49782506231807
979,4.50981518671603
980,4.52183320288316
981,4.53387915398678
982,4.54595308314313
983,4.55805503341658
984,4.57018504781886
985,4.58234316930823
986,4.59452944078874
987,4.60674390510937
988,4.61898660506331
989,4.63125758338709
990,4.64355688275979
991,4.65588454580229
992,4.66824061507637
993,4.68062513308396
994,4.69303814226629
995,4.70547968500308
996,4.71794980361174
997,4.73044854034648
998,4.74297593739755
999,4.75553203689037
1000,4.7681168808847
1001,4.7807305113738
1002,4.79337297028359
1003,4.80604429947179
1004,4.81874454072712
1005,4.83147373576838
1006,4.84423192624363
1007,4.85701915372936
1008,4.86983545972956
1009,4.88268088567493
1010,4.89555547292196
1011,4.90845926275207
1012,4.92139229637078
1013,4.93435461490675
1014,4.947346259411
1015,4.96036727085593
1016,4.97341769013452
1017,4.98649755805938
1018,4.9996069153619
1019,5.0127458026913
1020,5.02591426061383
1021,5.03911232961175
1022,5.05234005008252
1023,5.06559746233785
1024,5.0788846066028
1025,5.09220152301487
1026,5.10554825162307
1027,5.11892483238704
1028,5.13233130517608
1029,5.14576770976824
1030,5.15923408584943
1031,5.17273047301244
1032,5.18625691075603
1033,5.19981343848399
1034,5.21340009550422
1035,5.22701692102776
1036,5.24066395416784
1037,5.25434123393897
1038,5.26804879925597
1039,5.28178668893299
1040,5.29555494168262
1041,5.30935359611484
1042,5.32318269073616
1043,5.33704226394857
1044,5.35093235404862
1045,5.36485299922643
1046,5.37880423756473
1047,5.39278610703787
1048,5.40679864551086
1049,5.42084189073838
1050,5.43491588036377
1051,5.4490206519181
1052,5.46315624281913
1053,5.47732269037035
1054,5.49152003175994
1055,5.50574830405985
1056,5.52000754422472
1057,5.53429778909093
1058,5.54861907537557
1059,5.56297143967543
1060,5.577354918466
1061,5.59176954810048
1062,5.60621536480871
1063,5.62069240469618
1064,5.63520070374303
1065,5.649740297803
1066,5.66431122260239
1067,5.67891351373908
1068,5.69354720668146
1069,5.7082123367674
1070,5.72290893920323
1071,5.7376370490627
1072,5.75239670128592
1073,5.76718793067834
1074,5.78201077190968
1075,5.79686525951291
1076,5.81175142788319
1077,5.8266693112768
1078,5.8416189438101
1079,5.85660035945849
1080,5.8716135920553
1081,5.88665867529078
1082,5.90173564271103
1083,5.91684452771689
1084,5.93198536356292
1085,5.9471581833563
1086,5.96236302005577
1087,5.97759990647057
1088,5.99286887525933
1089,6.00816995892899
1090,6.02350318983376
1091,6.038868600174
1092,6.05426622199516
1093,6.06969608718665
1094,6.08515822748081
1095,6.10065267445175
1096,6.11617945951433
1097,6.131738613923
1098,6.14733016877075
1099,6.16295415498797
1100,6.17861060334139
1101,6.19429954443293
1102,6.21002100869865
1103,6.22577502640759
1104,6.2415616276607
1105,6.2573808423897
1106,6.273232700356
1107,6.28911723114955
1108,6.30503446418776
1109,6.32098442871434
1110,6.33696715379823
1111,6.35298266833246
1112,6.36903100103298
1113,6.38511218043763
1114,6.40122623490494
1115,6.41737319261302
1116,6.43355308155845
1117,6.44976592955513
1118,6.46601176423316
1119,6.4822906130377
1120,6.49860250322784
1121,6.51494746187547
1122,6.53132551586412
1123,6.54773669188785
1124,6.5641810164501
1125,6.58065851586253
1126,6.5971692162439
1127,6.61371314351894
1128,6.63029032341716
1129,6.64690078147175
1130,6.66354454301839
1131,6.68022163319414
1132,6.69693207693627
1133,6.71367589898113
1134,6.73045312386296
1135,6.74726377591278
1136,6.7641078792572
1137,6.78098545781731
1138,6.79789653530746
1139,6.81484113523419
1140,6.83181928089498
1141,6.84883099537717
1142,6.86587630155675
1143,6.88295522209724
1144,6.90006777944849
1145,6.91721399584555
1146,6.93439389330749
1147,6.95160749363627
1148,6.96885481841552
1149,6.98613588900944
1150,7.00345072656159
1151,7.02079935199375
1152,7.03818178600475
1153,7.05559804906929
1154,7.0730481614368
1155,7.09053214313028
1156,7.10805001394507
1157,7.12560179344778
1158,7.14318750097505
1159,7.1608071556324
1160,7.17846077629307
1161,7.19614838159688
1162,7.213869989949
1163,7.23162561951884
1164,7.24941528823886
1165,7.26723901380339
1166,7.28509681366747
1167,7.30298870504572
1168,7.32091470491112
1169,7.33887482999385
1170,7.35686909678017
1171,7.3748975215112
1172,7.39296012018177
1173,7.41105690853927
1174,7.42918790208247
1175,7.44735311606034
1176,7.46555256547094
1177,7.48378626506017
1178,7.50205422932068
1179,7.52035647249069
1180,7.53869300855278
1181,7.55706385123279
1182,7.57546901399863
1183,7.59390851005912
1184,7.61238235236281
1185,7.63089055359688
1186,7.6494331261859
1187,7.66801008229074
1188,7.68662143380739
